StyleNumber,ProductName,ImagePath,ImagePath2,ImagePath3,ProductDescription,MetalType,MetalColor,WholeSaleBasePrice,Gender,Categories,Collections,Weight,IsImageFromURL,PriceType
14KRSLEEVEZ8FR,8 mm wide Flat Zirconium band featuring a 14K Rose Gold sleeve.,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/Z/images/1?ring_finish=ROCK&finish_type=F&size=10&feature_group=N&sleeve=14KR,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/Z/images/2?ring_finish=ROCK&finish_type=F&size=10&feature_group=N&sleeve=14KR,https://assets.lashbrookdesigns.com/rings/profiles/FR/widths/8/ring_materials/Z/images/3?ring_finish=ROCK&finish_type=F&size=10&feature_group=N&sleeve=14KR,8 mm wide Flat Zirconium band featuring a 14K Rose Gold sleeve.,Zirconium,Zirconium,633,Unisex,Men's Wedding Rings,"Wedding Band, Zirconium",5.281,1,2
14KW6HB2UMIL-P,6 mm wide High Bevel Milgrain 14K White Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/HB2UMIL/widths/6/ring_materials/14KW/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/HB2UMIL/widths/6/ring_materials/14KW/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/HB2UMIL/widths/6/ring_materials/14KW/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,6 mm wide High Bevel Milgrain 14K White Gold band.,14K Gold,White,862,Unisex,Men's Wedding Rings,Wedding Band,9.413,1,2
14KW7HBDIA9XEVEN.03F-P,7 mm wide/High Bevel/14K White Gold band with a 9X Even arrangement of .03 carat Round Diamond stones in a Flush setting.,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/7/ring_materials/14KW/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=D%2CN&gemstones=9XEVEN-N_ROUND_DIA_.03_F,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/7/ring_materials/14KW/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=D%2CN&gemstones=9XEVEN-N_ROUND_DIA_.03_F,https://assets.lashbrookdesigns.com/rings/profiles/HB/widths/7/ring_materials/14KW/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=D%2CN&gemstones=9XEVEN-N_ROUND_DIA_.03_F,7 mm wide/High Bevel/14K White Gold band with a 9X Even arrangement of .03 carat Round Diamond stones in a Flush setting.,14K Gold,White,1441,Unisex,Men's Wedding Rings,Wedding Band,11.291,1,2
14KW7DETERNITYDIA.03BEAD-P,7 mm wide/Domed/14K White Gold band with an Eternity arrangement of .03 carat Round Diamond stones in a Bead Channel setting.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/14KW/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=ETERNITY-N_ROUND_DIA_.03_BEADCH,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/14KW/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=ETERNITY-N_ROUND_DIA_.03_BEADCH,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/14KW/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=ETERNITY-N_ROUND_DIA_.03_BEADCH,7 mm wide/Domed/14K White Gold band with an Eternity arrangement of .03 carat Round Diamond stones in a Bead Channel setting.,14K Gold,White,2413,Unisex,Men's Wedding Rings,Wedding Band,12.71,1,2
14KW7FETERNITYDENIMSAPP.03CH-P,7 mm wide/Flat/14K White Gold band with an Eternity arrangement of .03 carat Round Denim Sapphire stones in a Channel setting.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/14KW/images/1?ring_finish=DISTRESSED&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=ETERNITY-N_ROUND_DENIMSAPP_.03_CH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/14KW/images/2?ring_finish=DISTRESSED&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=ETERNITY-N_ROUND_DENIMSAPP_.03_CH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/14KW/images/3?ring_finish=DISTRESSED&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=ETERNITY-N_ROUND_DENIMSAPP_.03_CH,7 mm wide/Flat/14K White Gold band with an Eternity arrangement of .03 carat Round Denim Sapphire stones in a Channel setting.,14K Gold,White,1773,Unisex,Men's Wedding Rings,Wedding Band,11.398,1,2
14KW7FSIDEETERNITYRUBY.01BEAD-P,7 mm wide/Flat/14K White Gold band with a Side Eternity arrangement of .01 carat Round Ruby stones in a Bead Channel setting.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/14KW/images/1?ring_finish=BEAD&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=SIDEETERNITY-N_ROUND_RUBY_.01_BEADCH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/14KW/images/2?ring_finish=BEAD&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=SIDEETERNITY-N_ROUND_RUBY_.01_BEADCH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/14KW/images/3?ring_finish=BEAD&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=SIDEETERNITY-N_ROUND_RUBY_.01_BEADCH,7 mm wide/Flat/14K White Gold band with a Side Eternity arrangement of .01 carat Round Ruby stones in a Bead Channel setting.,14K Gold,White,2287,Unisex,Men's Wedding Rings,Wedding Band,11.398,1,2
14KW7UC-IS,7 mm wide Ultra Comfort (our most comfortable profile) 14K White Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/7/ring_materials/14KW/images/1?ring_finish=POLISH&finish_type=F&weight=IS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/7/ring_materials/14KW/images/2?ring_finish=POLISH&finish_type=F&weight=IS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/7/ring_materials/14KW/images/3?ring_finish=POLISH&finish_type=F&weight=IS&size=10&feature_group=N,7 mm wide Ultra Comfort (our most comfortable profile) 14K White Gold band.,14K Gold,White,895,Unisex,Men's Wedding Rings,Wedding Band,9.813,1,2
14KW7UC-L,7 mm wide Ultra Comfort (our most comfortable profile) 14K White Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/7/ring_materials/14KW/images/1?ring_finish=POLISH&finish_type=F&weight=L&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/7/ring_materials/14KW/images/2?ring_finish=POLISH&finish_type=F&weight=L&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/7/ring_materials/14KW/images/3?ring_finish=POLISH&finish_type=F&weight=L&size=10&feature_group=N,7 mm wide Ultra Comfort (our most comfortable profile) 14K White Gold band.,14K Gold,White,800,Unisex,Men's Wedding Rings,Wedding Band,8.669,1,2
14KW8B(S)-P,8 mm wide Stepped Bevel 14K White Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/B-S/widths/8/ring_materials/14KW/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/B-S/widths/8/ring_materials/14KW/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/B-S/widths/8/ring_materials/14KW/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,8 mm wide Stepped Bevel 14K White Gold band.,14K Gold,White,1123,Unisex,Men's Wedding Rings,Wedding Band,12.55,1,2
14KW8F3GOCHR-P,8 mm wide/Flat/14K White Gold band with a machined 3GOCHR pattern.,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/14KW/images/1?ring_finish=BEAD&finish_type=F&weight=P&size=10&feature_group=M%2CN&machine_pattern=3GOCHR_14KW_COLOR_NONE,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/14KW/images/2?ring_finish=BEAD&finish_type=F&weight=P&size=10&feature_group=M%2CN&machine_pattern=3GOCHR_14KW_COLOR_NONE,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/14KW/images/3?ring_finish=BEAD&finish_type=F&weight=P&size=10&feature_group=M%2CN&machine_pattern=3GOCHR_14KW_COLOR_NONE,8 mm wide/Flat/14K White Gold band with a machined 3GOCHR pattern.,14K Gold,White,1231,Unisex,Men's Wedding Rings,Wedding Band,13.078,1,2
14KW9REC-P,9 mm wide Concaved Center Round Edges 14K White Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/REC/widths/9/ring_materials/14KW/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/REC/widths/9/ring_materials/14KW/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/REC/widths/9/ring_materials/14KW/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,9 mm wide Concaved Center Round Edges 14K White Gold band.,14K Gold,White,1230,Unisex,Men's Wedding Rings,Wedding Band,13.843,1,2
14KWPF7F14/ZIRCONIUMSIDEETERNITYDIA.01BEAD,7 mm wide/Flat/14K White Gold band with  one 4 mm Centered inlay of Zirconium and featuring a Side Eternity arrangement of .01 carat Round Diamond stones in a Bead Channel setting,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/PF14KW/images/1?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CD&groove_group=14-N&grooves=14-N_ZIRCONIUM_SATIN&gemstones=%2CSIDEETERNITY-N_ROUND_DIA_.01_BEADCH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/PF14KW/images/2?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CD&groove_group=14-N&grooves=14-N_ZIRCONIUM_SATIN&gemstones=%2CSIDEETERNITY-N_ROUND_DIA_.01_BEADCH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/7/ring_materials/PF14KW/images/3?ring_finish=POLISH&finish_type=F&size=10&feature_group=G%2CD&groove_group=14-N&grooves=14-N_ZIRCONIUM_SATIN&gemstones=%2CSIDEETERNITY-N_ROUND_DIA_.01_BEADCH,7 mm wide/Flat/14K White Gold band with  one 4 mm Centered inlay of Zirconium and featuring a Side Eternity arrangement of .01 carat Round Diamond stones in a Bead Channel setting,14K Gold,White,2362,Unisex,Men's Wedding Rings,Wedding Band,8.892,1,2
14KW8B16(NS)/14KRFLATWEAVE,8 mm wide/Beveled/14K White Gold band with one 6 mm Centered inlay of 14K Rose Gold with a machined Flatweave pattern.,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/14KW/images/1?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CM&machine_pattern=%2CFLATWEAVE_14KR_COLOR_NONE&groove_group=16-N&grooves=16-N_14KR_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/14KW/images/2?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CM&machine_pattern=%2CFLATWEAVE_14KR_COLOR_NONE&groove_group=16-N&grooves=16-N_14KR_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/B-NS/widths/8/ring_materials/14KW/images/3?ring_finish=POLISH%2CPOLISH&finish_type=FS&size=10&feature_group=G%2CM&machine_pattern=%2CFLATWEAVE_14KR_COLOR_NONE&groove_group=16-N&grooves=16-N_14KR_SATIN,8 mm wide/Beveled/14K White Gold band with one 6 mm Centered inlay of 14K Rose Gold with a machined Flatweave pattern.,14K Gold,White,1631,Unisex,Men's Wedding Rings,Wedding Band,10.847,1,2
14KW8D16/14KYRIPPLE,8 mm wide/Domed/14K White Gold band with one 6 mm Centered inlay of 14K Yellow Gold with a machined Ripple pattern.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/14KW/images/1?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CRIPPLE_14KY_COLOR_NONE&groove_group=16-N&grooves=16-N_14KY_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/14KW/images/2?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CRIPPLE_14KY_COLOR_NONE&groove_group=16-N&grooves=16-N_14KY_SATIN,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/14KW/images/3?ring_finish=SATIN&finish_type=F&size=10&feature_group=G%2CM&machine_pattern=%2CRIPPLE_14KY_COLOR_NONE&groove_group=16-N&grooves=16-N_14KY_SATIN,8 mm wide/Domed/14K White Gold band with one 6 mm Centered inlay of 14K Yellow Gold with a machined Ripple pattern.,14K Gold,White,1612,Unisex,Men's Wedding Rings,Wedding Band,10.621,1,2
14KY10D-P,10 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/10/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/10/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/10/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,10 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,1653,Unisex,Men's Wedding Rings,Wedding Band,18.934,1,2
14KY2D-IS,2 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/2/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=IS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/2/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=IS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/2/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=IS&size=10&feature_group=N,2 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,312,Unisex,Men's Wedding Rings,Wedding Band,2.787,1,2
14KY3D-IS,3 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/3/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=IS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/3/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=IS&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/3/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=IS&size=10&feature_group=N,3 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,422,Unisex,Men's Wedding Rings,Wedding Band,4.119,1,2
14KY3UC-L,3 mm wide Ultra Comfort (our most comfortable profile) 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/3/ring_materials/14KY/images/1?ring_finish=POLISH&finish_type=F&weight=L&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/3/ring_materials/14KY/images/2?ring_finish=POLISH&finish_type=F&weight=L&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/UC/widths/3/ring_materials/14KY/images/3?ring_finish=POLISH&finish_type=F&weight=L&size=10&feature_group=N,3 mm wide Ultra Comfort (our most comfortable profile) 14K Yellow Gold band.,14K Gold,Yellow,413,Unisex,Men's Wedding Rings,Wedding Band,4.006,1,2
14KY4D-P,4 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/4/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/4/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/4/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,4 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,624,Unisex,Men's Wedding Rings,Wedding Band,6.551,1,2
14KY5D-P,5 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/5/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/5/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/5/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,5 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,796,Unisex,Men's Wedding Rings,Wedding Band,8.62,1,2
14KY5FGEDIA9X.03CH-P,"5 mm wide/Flat Grooved Edges/14K Yellow Gold band with an  arrangement of 9, .03 carat Round Diamond stones in a Channel setting.",https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/5/ring_materials/14KY/images/1?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=D%2CN&gemstones=9X-N_ROUND_DIA_.03_CH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/5/ring_materials/14KY/images/2?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=D%2CN&gemstones=9X-N_ROUND_DIA_.03_CH,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/5/ring_materials/14KY/images/3?ring_finish=SATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=D%2CN&gemstones=9X-N_ROUND_DIA_.03_CH,"5 mm wide/Flat Grooved Edges/14K Yellow Gold band with an  arrangement of 9, .03 carat Round Diamond stones in a Channel setting.",14K Gold,Yellow,1321,Unisex,Men's Wedding Rings,Wedding Band,8.217,1,2
14KY6D-P,6 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/6/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,6 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,969,Unisex,Men's Wedding Rings,Wedding Band,10.695,1,2
14KY6FPRINDIA.10F-P,"6 mm wide/Flat/14K Yellow Gold band with an  arrangement of 1, .1 carat Princess Diamond stones in a Flush setting.",https://assets.lashbrookdesigns.com/rings/profiles/F/widths/6/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=1X-N_PRIN_DIA_.1_F,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/6/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=1X-N_PRIN_DIA_.1_F,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/6/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CN&gemstones=1X-N_PRIN_DIA_.1_F,"6 mm wide/Flat/14K Yellow Gold band with an  arrangement of 1, .1 carat Princess Diamond stones in a Flush setting.",14K Gold,Yellow,1047,Unisex,Men's Wedding Rings,Wedding Band,9.592,1,2
14KY7D2.5-P,7 mm wide Domed with two accent grooves 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D2.5/widths/7/ring_materials/14KY/images/1?ring_finish=POLISH%2CBEAD&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D2.5/widths/7/ring_materials/14KY/images/2?ring_finish=POLISH%2CBEAD&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D2.5/widths/7/ring_materials/14KY/images/3?ring_finish=POLISH%2CBEAD&finish_type=FS&weight=P&size=10&feature_group=N,7 mm wide Domed with two accent grooves 14K Yellow Gold band.,14K Gold,Yellow,928,Unisex,Men's Wedding Rings,Wedding Band,10.203,1,2
14KY7DGE-P,7 mm wide Domed Stepped Down Edges 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/14KY/images/1?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/14KY/images/2?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/DGE/widths/7/ring_materials/14KY/images/3?ring_finish=ANGLESATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,7 mm wide Domed Stepped Down Edges 14K Yellow Gold band.,14K Gold,Yellow,931,Unisex,Men's Wedding Rings,Wedding Band,10.242,1,2
14KY7D-P,7 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/7/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,7 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,1143,Unisex,Men's Wedding Rings,Wedding Band,12.79,1,2
14KY7HB2UMIL-P,7 mm wide High Bevel Milgrain 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/HB2UMIL/widths/7/ring_materials/14KY/images/1?ring_finish=DISTRESSED%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/HB2UMIL/widths/7/ring_materials/14KY/images/2?ring_finish=DISTRESSED%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/HB2UMIL/widths/7/ring_materials/14KY/images/3?ring_finish=DISTRESSED%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,7 mm wide High Bevel Milgrain 14K Yellow Gold band.,14K Gold,Yellow,1027,Unisex,Men's Wedding Rings,Wedding Band,11.394,1,2
14KY8B11U-P,8 mm wide Beveled with Center Accent Groove 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/B11U/widths/8/ring_materials/14KY/images/1?ring_finish=POLISH%2CSATIN%2CPOLISH&finish_type=AFS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/B11U/widths/8/ring_materials/14KY/images/2?ring_finish=POLISH%2CSATIN%2CPOLISH&finish_type=AFS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/B11U/widths/8/ring_materials/14KY/images/3?ring_finish=POLISH%2CSATIN%2CPOLISH&finish_type=AFS&weight=P&size=10&feature_group=N,8 mm wide Beveled with Center Accent Groove 14K Yellow Gold band.,14K Gold,Yellow,1198,Unisex,Men's Wedding Rings,Wedding Band,13.457,1,2
14KY8D-P,8 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/8/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,8 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,1316,Unisex,Men's Wedding Rings,Wedding Band,14.881,1,2
14KY8FGE-P,8 mm wide Flat Grooved Edges 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/8/ring_materials/14KY/images/1?ring_finish=CROSSSATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/8/ring_materials/14KY/images/2?ring_finish=CROSSSATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/FGE/widths/8/ring_materials/14KY/images/3?ring_finish=CROSSSATIN%2CPOLISH&finish_type=FS&weight=P&size=10&feature_group=N,8 mm wide Flat Grooved Edges 14K Yellow Gold band.,14K Gold,Yellow,1195,Unisex,Men's Wedding Rings,Wedding Band,13.421,1,2
14KW8FSIDEETERNITYDIA.01BEADDIA2ROWETERNITY.015BEAD-P,8 mm wide/Flat/14K White Gold band with a Side Eternity arrangement of .01 carat Round Diamond stones in a Bead Channel setting and featuring a a 2 Row Eternity arrangement of .015 carat Round Diamond stones in a Bead Channel setting,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/14KW/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CD&gemstones=SIDEETERNITY-N_ROUND_DIA_.01_BEADCH%2C2ROWETERNITY-N_ROUND_DIA_.015_BEADCH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/14KW/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CD&gemstones=SIDEETERNITY-N_ROUND_DIA_.01_BEADCH%2C2ROWETERNITY-N_ROUND_DIA_.015_BEADCH,https://assets.lashbrookdesigns.com/rings/profiles/F/widths/8/ring_materials/14KW/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=D%2CD&gemstones=SIDEETERNITY-N_ROUND_DIA_.01_BEADCH%2C2ROWETERNITY-N_ROUND_DIA_.015_BEADCH,8 mm wide/Flat/14K White Gold band with a Side Eternity arrangement of .01 carat Round Diamond stones in a Bead Channel setting and featuring a a 2 Row Eternity arrangement of .015 carat Round Diamond stones in a Bead Channel setting,14K Gold,White,4098,Unisex,Men's Wedding Rings,Wedding Band,13.24,1,2
14KY9D-P,9 mm wide Domed 14K Yellow Gold band.,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/9/ring_materials/14KY/images/1?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/9/ring_materials/14KY/images/2?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,https://assets.lashbrookdesigns.com/rings/profiles/D/widths/9/ring_materials/14KY/images/3?ring_finish=SATIN&finish_type=F&weight=P&size=10&feature_group=N,9 mm wide Domed 14K Yellow Gold band.,14K Gold,Yellow,1482,Unisex,Men's Wedding Rings,Wedding Band,16.872,1,2
